,movie_id,name/year,genre,year,name,genre_list,genre_length,Genre1,Genre2,Genre3,Genre4,Genre5,Genre6,Genre7,Genre8,Genre9,Genre10,avg_rating,rating_count
23736,2261287,Ballerina (2016),Animation|Adventure|Comedy|Family|Music,2016,Ballerina,"['Animation', 'Adventure', 'Comedy', 'Family', 'Music']",5,Animation,Adventure,Comedy,Family,Music,,,,,,7.610169491525424,59
23737,2261331,Black Sea (2014),Adventure|Drama|Thriller,2014,Black Sea,"['Adventure', 'Drama', 'Thriller']",3,Adventure,Drama,Thriller,,,,,,,,6.82258064516129,124
23738,2261409,Made in Cleveland (2013),Comedy,2013,Made in Cleveland,['Comedy'],1,Comedy,,,,,,,,,,7.0,1
23739,2261434,Viaggio sola (2013),Drama|Romance,2013,Viaggio sola,"['Drama', 'Romance']",2,Drama,Romance,,,,,,,,,7.0,9
23740,2261505,Evim Sensin (2012),Fantasy|Romance,2012,Evim Sensin,"['Fantasy', 'Romance']",2,Fantasy,Romance,,,,,,,,,6.923076923076923,13
23741,2261629,Hilton! (2013),Documentary|Romance,2013,Hilton!,"['Documentary', 'Romance']",2,Documentary,Romance,,,,,,,,,9.0,1
23742,2261719,Dzhungli (2012),Adventure|Comedy,2012,Dzhungli,"['Adventure', 'Comedy']",2,Adventure,Comedy,,,,,,,,,7.0,1
23743,2261749,La cage dorée (2013),Comedy|Drama,2013,La cage dorée,"['Comedy', 'Drama']",2,Comedy,Drama,,,,,,,,,7.615384615384615,13
23744,2262161,Sunset Song (2015),Drama,2015,Sunset Song,['Drama'],1,Drama,,,,,,,,,,5.666666666666667,9
23745,2262175,Svengali (2013),Comedy|Music,2013,Svengali,"['Comedy', 'Music']",2,Comedy,Music,,,,,,,,,5.0,2
23746,2262227,The Book of Life (2014),Animation|Adventure|Comedy|Family|Fantasy|Musical|Romance,2014,The Book of Life,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",7,Animation,Adventure,Comedy,Family,Fantasy,Musical,Romance,,,,7.488888888888889,135
23747,2262270,Spud 2: The Madness Continues (2013),Comedy,2013,Spud 2: The Madness Continues,['Comedy'],1,Comedy,,,,,,,,,,7.0,1
23748,2262315,The Good Neighbor (2016),Crime|Drama|Horror|Thriller,2016,The Good Neighbor,"['Crime', 'Drama', 'Horror', 'Thriller']",4,Crime,Drama,Horror,Thriller,,,,,,,6.536585365853658,41
23749,2262345,Tout en haut du monde (2015),Animation|Action|Adventure|Drama|Family,2015,Tout en haut du monde,"['Animation', 'Action', 'Adventure', 'Drama', 'Family']",5,Animation,Action,Adventure,Drama,Family,,,,,,7.333333333333333,3
23750,2262518,Spaceman (2016),Comedy|Drama,2016,Spaceman,"['Comedy', 'Drama']",2,Comedy,Drama,,,,,,,,,5.0,2
23751,2262952,Colpi di fulmine (2012),Comedy,2012,Colpi di fulmine,['Comedy'],1,Comedy,,,,,,,,,,5.0,2
23752,2263058,More Than Honey (2012),Documentary,2012,More Than Honey,['Documentary'],1,Documentary,,,,,,,,,,7.0,3
23753,2263210,Convenience (2015),Comedy,2015,Convenience,['Comedy'],1,Comedy,,,,,,,,,,7.0,1
23754,2263520,Ride Along (2012),Action,2012,Ride Along,['Action'],1,Action,,,,,,,,,,1.0,1
23755,2263814,The Maid's Room (2013),Thriller,2013,The Maid's Room,['Thriller'],1,Thriller,,,,,,,,,,2.5,2
23756,2263944,Dragon Ball Z: Battle of Gods (2013),Animation|Action|Adventure|Comedy|Family|Fantasy|Sci-Fi,2013,Dragon Ball Z: Battle of Gods,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",7,Animation,Action,Adventure,Comedy,Family,Fantasy,Sci-Fi,,,,6.738095238095238,42
23757,2264082,Broche de Oro (2012),Comedy,2012,Broche de Oro,['Comedy'],1,Comedy,,,,,,,,,,7.333333333333333,3
23758,2264918,Kill Kapone (2014),Action|Crime|Drama,2014,Kill Kapone,"['Action', 'Crime', 'Drama']",3,Action,Crime,Drama,,,,,,,,1.0,1
23759,2265050,A Short History of Decay (2014),Comedy,2014,A Short History of Decay,['Comedy'],1,Comedy,,,,,,,,,,9.0,2
23760,2265171,The Raid 2 (2014),Action|Crime|Thriller,2014,The Raid 2,"['Action', 'Crime', 'Thriller']",3,Action,Crime,Thriller,,,,,,,,8.327433628318584,339
23761,2265179,Blood Brother (2013),Documentary,2013,Blood Brother,['Documentary'],1,Documentary,,,,,,,,,,9.571428571428571,7
23762,2265195,Can U Feel It: The UMF Experience (2012),Music,2012,Can U Feel It: The UMF Experience,['Music'],1,Music,,,,,,,,,,9.0,2
23763,2265315,Garifuna in Peril (2012),Drama,2012,Garifuna in Peril,['Drama'],1,Drama,,,,,,,,,,10.0,1
23764,2265375,Illusory (2012),Short|Drama,2012,Illusory,"['Short', 'Drama']",2,Short,Drama,,,,,,,,,10.0,1
23765,2265398,Drinking Buddies (2013),Comedy|Drama|Romance,2013,Drinking Buddies,"['Comedy', 'Drama', 'Romance']",3,Comedy,Drama,Romance,,,,,,,,6.570680628272251,191
23766,2265453,My Fair Zombie (2013),Horror|Musical,2013,My Fair Zombie,"['Horror', 'Musical']",2,Horror,Musical,,,,,,,,,7.0,1
23767,2265534,The Lifeguard (2013),Drama|Romance,2013,The Lifeguard,"['Drama', 'Romance']",2,Drama,Romance,,,,,,,,,5.970588235294118,34
23768,2265565,Suspension of Disbelief (2012),Thriller,2012,Suspension of Disbelief,['Thriller'],1,Thriller,,,,,,,,,,5.0,1
23769,2265641,Omar &amp; Salma 3 (2012),Comedy|Romance,2012,Omar &amp; Salma 3,"['Comedy', 'Romance']",2,Comedy,Romance,,,,,,,,,7.5,2
23770,2266781,Magical Universe (2013),Documentary|Biography,2013,Magical Universe,"['Documentary', 'Biography']",2,Documentary,Biography,,,,,,,,,8.0,1
23771,2266938,Vulgaria (2012),Comedy,2012,Vulgaria,['Comedy'],1,Comedy,,,,,,,,,,5.0,1
23772,2267188,The Quiet Girl's Guide to Violence (2012),Short|Comedy|Thriller,2012,The Quiet Girl's Guide to Violence,"['Short', 'Comedy', 'Thriller']",3,Short,Comedy,Thriller,,,,,,,,2.0,1
23773,2267712,Neposlusni (2014),Drama,2014,Neposlusni,['Drama'],1,Drama,,,,,,,,,,6.0,1
23774,2267968,Kung Fu Panda 3 (2016),Animation|Action|Adventure|Comedy|Family|Fantasy,2016,Kung Fu Panda 3,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']",6,Animation,Action,Adventure,Comedy,Family,Fantasy,,,,,7.319444444444445,216
23775,2267998,Gone Girl (2014),Drama|Mystery|Thriller,2014,Gone Girl,"['Drama', 'Mystery', 'Thriller']",3,Drama,Mystery,Thriller,,,,,,,,8.240087145969499,2295
23776,2268016,Magic Mike XXL (2015),Comedy|Drama|Music,2015,Magic Mike XXL,"['Comedy', 'Drama', 'Music']",3,Comedy,Drama,Music,,,,,,,,5.8478260869565215,92
23777,2268018,Neron (2017),Action|Drama|Horror|Mystery|Thriller,2017,Neron,"['Action', 'Drama', 'Horror', 'Mystery', 'Thriller']",5,Action,Drama,Horror,Mystery,Thriller,,,,,,1.0,1
23778,2268433,End of a Gun (2016),Action|Crime|Thriller,2016,End of a Gun,"['Action', 'Crime', 'Thriller']",3,Action,Crime,Thriller,,,,,,,,3.5,2
23779,2268458,These Final Hours (2013),Drama|Sci-Fi|Thriller,2013,These Final Hours,"['Drama', 'Sci-Fi', 'Thriller']",3,Drama,Sci-Fi,Thriller,,,,,,,,7.0,25
23780,2268573,Stranded (2013),Horror|Sci-Fi,2013,Stranded,"['Horror', 'Sci-Fi']",2,Horror,Sci-Fi,,,,,,,,,3.3846153846153846,13
23781,2268622,808 (2015),Documentary|Music,2015,808,"['Documentary', 'Music']",2,Documentary,Music,,,,,,,,,7.5,2
23782,2268732,Museum Hours (2012),Drama,2012,Museum Hours,['Drama'],1,Drama,,,,,,,,,,6.428571428571429,7
23783,2268964,Everett Ruess Wilderness Song (2013),Documentary|Adventure|History,2013,Everett Ruess Wilderness Song,"['Documentary', 'Adventure', 'History']",3,Documentary,Adventure,History,,,,,,,,10.0,1
23784,2270168,En el ombligo del cielo (2012),Comedy,2012,En el ombligo del cielo,['Comedy'],1,Comedy,,,,,,,,,,10.0,1
23785,2270802,Sputnik (2013),Adventure|Family,2013,Sputnik,"['Adventure', 'Family']",2,Adventure,Family,,,,,,,,,6.0,1
23786,2271245,Cementerio General (2013),Horror,2013,Cementerio General,['Horror'],1,Horror,,,,,,,,,,5.0,1
23787,2271519,Ôgon o daite tobe (2012),Crime|Drama,2012,Ôgon o daite tobe,"['Crime', 'Drama']",2,Crime,Drama,,,,,,,,,5.0,1
23788,2271563,Forsaken (2015),Action|Drama|Western,2015,Forsaken,"['Action', 'Drama', 'Western']",3,Action,Drama,Western,,,,,,,,6.75,16
23789,2271565,Reipu zonbi: Lust of the dead (2012),Horror,2012,Reipu zonbi: Lust of the dead,['Horror'],1,Horror,,,,,,,,,,5.0,1
23790,2271671,The Moment (2013),Thriller,2013,The Moment,['Thriller'],1,Thriller,,,,,,,,,,5.0,2
23791,2272336,Ghost Team One (2013),Comedy|Horror,2013,Ghost Team One,"['Comedy', 'Horror']",2,Comedy,Horror,,,,,,,,,3.8181818181818183,11
23792,2272350,The Battery (2012),Adventure|Drama|Horror,2012,The Battery,"['Adventure', 'Drama', 'Horror']",3,Adventure,Drama,Horror,,,,,,,,7.136363636363637,22
23793,2272582,Not Another Celebrity Movie (2013),Comedy,2013,Not Another Celebrity Movie,['Comedy'],1,Comedy,,,,,,,,,,6.0,2
23794,2272918,Flying Home (2014),Drama|Romance,2014,Flying Home,"['Drama', 'Romance']",2,Drama,Romance,,,,,,,,,5.636363636363637,11
23795,2273275,I Am Not a Rock Star (2012),Documentary|Drama|Family,2012,I Am Not a Rock Star,"['Documentary', 'Drama', 'Family']",3,Documentary,Drama,Family,,,,,,,,7.0,1
23796,2273326,Move On (2012),Action|Drama|Thriller,2012,Move On,"['Action', 'Drama', 'Thriller']",3,Action,Drama,Thriller,,,,,,,,7.0,1
23797,2273349,Lake Noir (2011),Drama|Horror,2011,Lake Noir,"['Drama', 'Horror']",2,Drama,Horror,,,,,,,,,1.0,1
23798,2273471,Oxygen for the Ears: Living Jazz (2012),Documentary|History|Music,2012,Oxygen for the Ears: Living Jazz,"['Documentary', 'History', 'Music']",3,Documentary,History,Music,,,,,,,,7.0,1
23799,2273571,Så jävla metal (2011),Documentary|Family|Music,2011,Så jävla metal,"['Documentary', 'Family', 'Music']",3,Documentary,Family,Music,,,,,,,,7.0,1
23800,2273657,True Story (2015),Crime|Drama|Mystery|Thriller,2015,True Story,"['Crime', 'Drama', 'Mystery', 'Thriller']",4,Crime,Drama,Mystery,Thriller,,,,,,,6.527196652719665,239
23801,2273673,Unstable (2012),Crime|Mystery,2012,Unstable,"['Crime', 'Mystery']",2,Crime,Mystery,,,,,,,,,5.0,1
23802,2274172,The Contractor (2013),Crime|Thriller,2013,The Contractor,"['Crime', 'Thriller']",2,Crime,Thriller,,,,,,,,,4.0,6
23803,2274356,Jim Jefferies: Fully Functional (2012),Documentary|Comedy,2012,Jim Jefferies: Fully Functional,"['Documentary', 'Comedy']",2,Documentary,Comedy,,,,,,,,,8.333333333333334,3
23804,2274570,Bad Milo! (2013),Comedy|Horror,2013,Bad Milo!,"['Comedy', 'Horror']",2,Comedy,Horror,,,,,,,,,6.035714285714286,28
23805,2274604,Eat with Me (2014),Comedy|Drama|Romance,2014,Eat with Me,"['Comedy', 'Drama', 'Romance']",3,Comedy,Drama,Romance,,,,,,,,6.0,1
23806,2274648,Hellboy (2019),Action|Adventure|Fantasy|Horror|Sci-Fi,2019,Hellboy,"['Action', 'Adventure', 'Fantasy', 'Horror', 'Sci-Fi']",5,Action,Adventure,Fantasy,Horror,Sci-Fi,,,,,,5.122950819672131,122
23807,2275471,A Perfect Man (2013),Drama|Romance,2013,A Perfect Man,"['Drama', 'Romance']",2,Drama,Romance,,,,,,,,,4.833333333333333,6
23808,2275671,El rey de Najayo (2012),Crime|Drama,2012,El rey de Najayo,"['Crime', 'Drama']",2,Crime,Drama,,,,,,,,,0.0,1
23809,2275794,Gori Tere Pyaar Mein (2013),Comedy|Drama|Romance,2013,Gori Tere Pyaar Mein,"['Comedy', 'Drama', 'Romance']",3,Comedy,Drama,Romance,,,,,,,,5.230769230769231,13
23810,2275802,Satyagraha (2013),Drama,2013,Satyagraha,['Drama'],1,Drama,,,,,,,,,,7.411764705882353,17
23811,2275861,En som deg (2012),Drama|Romance,2012,En som deg,"['Drama', 'Romance']",2,Drama,Romance,,,,,,,,,6.0,1
23812,2275946,Redirected (2014),Action|Comedy|Crime|Thriller,2014,Redirected,"['Action', 'Comedy', 'Crime', 'Thriller']",4,Action,Comedy,Crime,Thriller,,,,,,,6.777777777777778,54
23813,2275949,Silence (2012),Drama,2012,Silence,['Drama'],1,Drama,,,,,,,,,,7.0,1
23814,2276095,Du vent dans mes mollets (2012),Comedy|Drama,2012,Du vent dans mes mollets,"['Comedy', 'Drama']",2,Comedy,Drama,,,,,,,,,8.0,1
23815,2276604,"Bahrain, the Forbidden Country (2013)",Documentary|News,2013,"Bahrain, the Forbidden Country","['Documentary', 'News']",2,Documentary,News,,,,,,,,,9.0,1
23816,2276778,Les profs (2013),Comedy,2013,Les profs,['Comedy'],1,Comedy,,,,,,,,,,3.0,1
23817,2277150,Aatsinki: The Story of Arctic Cowboys (2013),Documentary|Biography|Western,2013,Aatsinki: The Story of Arctic Cowboys,"['Documentary', 'Biography', 'Western']",3,Documentary,Biography,Western,,,,,,,,7.0,1
23818,2277308,Friend Request (2013),Thriller,2013,Friend Request,['Thriller'],1,Thriller,,,,,,,,,,6.0,1
23819,2277860,Finding Dory (2016),Animation|Adventure|Comedy|Family,2016,Finding Dory,"['Animation', 'Adventure', 'Comedy', 'Family']",4,Animation,Adventure,Comedy,Family,,,,,,,7.783177570093458,535
23820,2277932,Exploding Sun (2013),Action|Adventure|Drama|Sci-Fi|Thriller,2013,Exploding Sun,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']",5,Action,Adventure,Drama,Sci-Fi,Thriller,,,,,,5.0,2
23821,2277946,Plastic Paradise: The Great Pacific Garbage Patch (2013),Documentary|Adventure|Family|News,2013,Plastic Paradise: The Great Pacific Garbage Patch,"['Documentary', 'Adventure', 'Family', 'News']",4,Documentary,Adventure,Family,News,,,,,,,8.0,1
23822,2278284,Shesh peamim (2012),Drama,2012,Shesh peamim,['Drama'],1,Drama,,,,,,,,,,9.0,1
23823,2278388,The Grand Budapest Hotel (2014),Adventure|Comedy|Crime|Drama,2014,The Grand Budapest Hotel,"['Adventure', 'Comedy', 'Crime', 'Drama']",4,Adventure,Comedy,Crime,Drama,,,,,,,8.157271702367531,1774
23824,2278392,American Dreams in China (2013),Drama,2013,American Dreams in China,['Drama'],1,Drama,,,,,,,,,,9.5,4
23825,2278558,Ongekend Verlangen (2012),Short|Drama,2012,Ongekend Verlangen,"['Short', 'Drama']",2,Short,Drama,,,,,,,,,2.0,1
23826,2278871,La vie d'Adèle (2013),Drama|Romance,2013,La vie d'Adèle,"['Drama', 'Romance']",2,Drama,Romance,,,,,,,,,7.968023255813954,344
23827,2278988,Du hast es versprochen (2012),Drama|Mystery|Thriller,2012,Du hast es versprochen,"['Drama', 'Mystery', 'Thriller']",3,Drama,Mystery,Thriller,,,,,,,,9.0,1
23828,2279306,Propaganda (2012),Documentary|News,2012,Propaganda,"['Documentary', 'News']",2,Documentary,News,,,,,,,,,8.0,1
23829,2279313,The Brussels Business (2012),Documentary|History,2012,The Brussels Business,"['Documentary', 'History']",2,Documentary,History,,,,,,,,,2.0,1
23830,2279339,Love the Coopers (2015),Comedy|Fantasy|Romance,2015,Love the Coopers,"['Comedy', 'Fantasy', 'Romance']",3,Comedy,Fantasy,Romance,,,,,,,,5.487804878048781,41
23831,2279353,The Startup Kids (2012),Documentary|Biography,2012,The Startup Kids,"['Documentary', 'Biography']",2,Documentary,Biography,,,,,,,,,6.333333333333333,3
23832,2279373,The SpongeBob Movie: Sponge Out of Water (2015),Animation|Adventure|Comedy|Family|Fantasy,2015,The SpongeBob Movie: Sponge Out of Water,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",5,Animation,Adventure,Comedy,Family,Fantasy,,,,,,6.132075471698113,106
23833,2279786,Johan Falk: Kodnamn Lisa (2012),Action|Crime|Thriller,2012,Johan Falk: Kodnamn Lisa,"['Action', 'Crime', 'Thriller']",3,Action,Crime,Thriller,,,,,,,,8.0,5
23834,2280302,Do You Like My Basement (2012),Comedy|Horror|Thriller,2012,Do You Like My Basement,"['Comedy', 'Horror', 'Thriller']",3,Comedy,Horror,Thriller,,,,,,,,2.6666666666666665,3
23835,2280378,The Punisher: Dirty Laundry (2012),Short|Action|Crime|Drama,2012,The Punisher: Dirty Laundry,"['Short', 'Action', 'Crime', 'Drama']",4,Short,Action,Crime,Drama,,,,,,,8.0,6
23836,2280964,Riaru: Kanzen naru kubinagaryû no hi (2013),Drama|Sci-Fi,2013,Riaru: Kanzen naru kubinagaryû no hi,"['Drama', 'Sci-Fi']",2,Drama,Sci-Fi,,,,,,,,,5.0,1
23837,2281002,Karuto (2013),Horror,2013,Karuto,['Horror'],1,Horror,,,,,,,,,,8.0,1
23838,2281095,American Addict (2012),Documentary|Drama,2012,American Addict,"['Documentary', 'Drama']",2,Documentary,Drama,,,,,,,,,7.0,1
23839,2281159,Contracted (2013),Drama|Horror|Thriller,2013,Contracted,"['Drama', 'Horror', 'Thriller']",3,Drama,Horror,Thriller,,,,,,,,5.170731707317073,41
23840,2281201,"Doin' It in the Park: Pick-Up Basketball, NYC (2012)",Documentary|History|Sport,2012,"Doin' It in the Park: Pick-Up Basketball, NYC","['Documentary', 'History', 'Sport']",3,Documentary,History,Sport,,,,,,,,10.0,1
23841,2281267,Gregory Crewdson: Brief Encounters (2012),Documentary|Biography|Drama,2012,Gregory Crewdson: Brief Encounters,"['Documentary', 'Biography', 'Drama']",3,Documentary,Biography,Drama,,,,,,,,7.5,2
23842,2281309,Kanojo wa uso wo aishisugiteiru (2013),Romance,2013,Kanojo wa uso wo aishisugiteiru,['Romance'],1,Romance,,,,,,,,,,8.0,1
23843,2281345,Magnifica presenza (2012),Comedy|Drama|Fantasy,2012,Magnifica presenza,"['Comedy', 'Drama', 'Fantasy']",3,Comedy,Drama,Fantasy,,,,,,,,6.444444444444445,9
23844,2281365,Mortified Nation (2013),Documentary,2013,Mortified Nation,['Documentary'],1,Documentary,,,,,,,,,,8.0,5
23845,2281371,Música ocular (2012),Drama,2012,Música ocular,['Drama'],1,Drama,,,,,,,,,,8.0,1
23846,2281551,Días de vinilo (2012),Comedy|Music|Romance,2012,Días de vinilo,"['Comedy', 'Music', 'Romance']",3,Comedy,Music,Romance,,,,,,,,7.5,2
23847,2281587,Muppets Most Wanted (2014),Adventure|Comedy|Crime|Family|Musical|Mystery,2014,Muppets Most Wanted,"['Adventure', 'Comedy', 'Crime', 'Family', 'Musical', 'Mystery']",6,Adventure,Comedy,Crime,Family,Musical,Mystery,,,,,6.612676056338028,142
23848,2282016,The Possession of Michael King (2014),Horror,2014,The Possession of Michael King,['Horror'],1,Horror,,,,,,,,,,6.125,24
23849,2282662,Our Nixon (2013),Documentary|Biography|Crime|History,2013,Our Nixon,"['Documentary', 'Biography', 'Crime', 'History']",4,Documentary,Biography,Crime,History,,,,,,,8.0,1
23850,2282849,Les Kaïra (2012),Comedy,2012,Les Kaïra,['Comedy'],1,Comedy,,,,,,,,,,4.5,2
23851,2283057,Una canción (2012),Drama,2012,Una canción,['Drama'],1,Drama,,,,,,,,,,2.0,1
23852,2283336,Men in Black: International (2019),Action|Comedy|Sci-Fi,2019,Men in Black: International,"['Action', 'Comedy', 'Sci-Fi']",3,Action,Comedy,Sci-Fi,,,,,,,,5.540697674418604,172
23853,2283362,Jumanji: Welcome to the Jungle (2017),Action|Adventure|Comedy|Fantasy,2017,Jumanji: Welcome to the Jungle,"['Action', 'Adventure', 'Comedy', 'Fantasy']",4,Action,Adventure,Comedy,Fantasy,,,,,,,6.966176470588235,680
23854,2283748,OMG: Oh My God! (2012),Comedy|Drama|Fantasy,2012,OMG: Oh My God!,"['Comedy', 'Drama', 'Fantasy']",3,Comedy,Drama,Fantasy,,,,,,,,8.25,12
23855,2283864,The Green Lantern (2010),Short,2010,The Green Lantern,['Short'],1,Short,,,,,,,,,,6.5,2
23856,2285481,Henge (2011),Horror,2011,Henge,['Horror'],1,Horror,,,,,,,,,,6.0,1
23857,2286630,Line of Sight (2012),Documentary,2012,Line of Sight,['Documentary'],1,Documentary,,,,,,,,,,8.0,1
23858,2286990,The Right Kind of Wrong (2013),Comedy|Romance,2013,The Right Kind of Wrong,"['Comedy', 'Romance']",2,Comedy,Romance,,,,,,,,,6.6923076923076925,26
23859,2287170,Man from Reno (2014),Crime|Drama|Mystery|Thriller,2014,Man from Reno,"['Crime', 'Drama', 'Mystery', 'Thriller']",4,Crime,Drama,Mystery,Thriller,,,,,,,7.0,2
23860,2287214,The Dark Prince (2013),Action|Fantasy,2013,The Dark Prince,"['Action', 'Fantasy']",2,Action,Fantasy,,,,,,,,,3.8333333333333335,6
23861,2287238,Baby Geniuses and the Treasures of Egypt (2014),Family,2014,Baby Geniuses and the Treasures of Egypt,['Family'],1,Family,,,,,,,,,,10.0,1
23862,2287655,Bitchkram (2012),Drama,2012,Bitchkram,['Drama'],1,Drama,,,,,,,,,,4.0,1
23863,2287675,Cockpit (2012),Comedy,2012,Cockpit,['Comedy'],1,Comedy,,,,,,,,,,8.5,2
23864,2287715,Ego (2013),Drama,2013,Ego,['Drama'],1,Drama,,,,,,,,,,7.166666666666667,6
23865,2287719,El Cordero (2014),Comedy|Crime|Drama,2014,El Cordero,"['Comedy', 'Crime', 'Drama']",3,Comedy,Crime,Drama,,,,,,,,8.0,2
23866,2288005,Sammy's avonturen 2 (2012),Animation|Adventure|Family,2012,Sammy's avonturen 2,"['Animation', 'Adventure', 'Family']",3,Animation,Adventure,Family,,,,,,,,4.75,4
23867,2289538,Elle s'en va (2013),Comedy|Drama,2013,Elle s'en va,"['Comedy', 'Drama']",2,Comedy,Drama,,,,,,,,,7.6,5
23868,2290065,100 Bloody Acres (2012),Comedy|Horror,2012,100 Bloody Acres,"['Comedy', 'Horror']",2,Comedy,Horror,,,,,,,,,7.111111111111111,9
23869,2290067,112 Weddings (2014),Documentary|Romance,2014,112 Weddings,"['Documentary', 'Romance']",2,Documentary,Romance,,,,,,,,,7.0,2
23870,2290113,Along the Roadside (2013),Comedy|Music|Romance,2013,Along the Roadside,"['Comedy', 'Music', 'Romance']",3,Comedy,Music,Romance,,,,,,,,10.0,1
23871,2290151,Big Star: Nothing Can Hurt Me (2012),Documentary|Music,2012,Big Star: Nothing Can Hurt Me,"['Documentary', 'Music']",2,Documentary,Music,,,,,,,,,7.333333333333333,6
23872,2290153,Bill Burr: You People Are All the Same. (2012),Comedy,2012,Bill Burr: You People Are All the Same.,['Comedy'],1,Comedy,,,,,,,,,,8.0,1
23873,2290223,Chernokids (2010),Animation|Short|Adventure,2010,Chernokids,"['Animation', 'Short', 'Adventure']",3,Animation,Short,Adventure,,,,,,,,6.0,1
23874,2290375,Hallowed Be (2012),Short|Comedy|Drama,2012,Hallowed Be,"['Short', 'Comedy', 'Drama']",3,Short,Comedy,Drama,,,,,,,,8.0,1
23875,2290397,Alaska (2015),Drama|Romance,2015,Alaska,"['Drama', 'Romance']",2,Drama,Romance,,,,,,,,,7.0,5
23876,2290534,Devil's Tower (2014),Horror,2014,Devil's Tower,['Horror'],1,Horror,,,,,,,,,,3.0,1
23877,2290543,Nidra (2012),Drama,2012,Nidra,['Drama'],1,Drama,,,,,,,,,,4.0,1
23878,2290553,Northmen - A Viking Saga (2014),Action|Adventure,2014,Northmen - A Viking Saga,"['Action', 'Adventure']",2,Action,Adventure,,,,,,,,,5.3076923076923075,13
23879,2290567,Once Upon a Time in Shanghai (2014),Action|Crime,2014,Once Upon a Time in Shanghai,"['Action', 'Crime']",2,Action,Crime,,,,,,,,,6.857142857142857,7
23880,2290573,Ôoku: Eien - Emonnosuke · Tsunayoshi-hen (2012),Drama|Sci-Fi,2012,Ôoku: Eien - Emonnosuke · Tsunayoshi-hen,"['Drama', 'Sci-Fi']",2,Drama,Sci-Fi,,,,,,,,,8.0,1
23881,2290645,Sha sheng (2012),Drama,2012,Sha sheng,['Drama'],1,Drama,,,,,,,,,,4.0,1
23882,2290709,The Appearing (2014),Horror|Mystery|Thriller,2014,The Appearing,"['Horror', 'Mystery', 'Thriller']",3,Horror,Mystery,Thriller,,,,,,,,4.666666666666667,3
23883,2290739,Where the Devil Hides (2014),Horror|Thriller,2014,Where the Devil Hides,"['Horror', 'Thriller']",2,Horror,Thriller,,,,,,,,,5.333333333333333,3
23884,2290747,The Rise and Fall of The Clash (2012),Documentary,2012,The Rise and Fall of The Clash,['Documentary'],1,Documentary,,,,,,,,,,6.0,1
23885,2290789,Tutti i santi giorni (2012),Comedy|Drama|Romance,2012,Tutti i santi giorni,"['Comedy', 'Drama', 'Romance']",3,Comedy,Drama,Romance,,,,,,,,6.5,2
