,movie_id,name/year,genre,year,name,genre_list,genre_length,avg_rating,rating_count
26452,2990140,The Christmas Chronicles (2018),Adventure|Comedy|Family|Fantasy,2018,The Christmas Chronicles,"['Adventure', 'Comedy', 'Family', 'Fantasy']",4,7.428571428571429,84
26456,2991224,Mandariinid (2013),Drama|War,2013,Mandariinid,"['Drama', 'War']",2,8.272727272727273,110
26473,2994190,Camp X-Ray (2014),Drama|War,2014,Camp X-Ray,"['Drama', 'War']",2,7.4652567975830815,331
26509,3007512,The Water Diviner (2014),Drama|History|War,2014,The Water Diviner,"['Drama', 'History', 'War']",3,7.421686746987952,332
26521,3011894,Relatos salvajes (2014),Comedy|Drama|Thriller,2014,Relatos salvajes,"['Comedy', 'Drama', 'Thriller']",3,8.306818181818182,440
26540,3014866,Criminal (2016),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,2016,Criminal,"['Action', 'Crime', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",6,6.719211822660099,203
26607,3040964,The Jungle Book (2016),Adventure|Drama|Family|Fantasy,2016,The Jungle Book,"['Adventure', 'Drama', 'Family', 'Fantasy']",4,7.81042654028436,844
26610,3042408,Who Am I - Kein System ist sicher (2014),Crime|Drama|Mystery|Sci-Fi|Thriller,2014,Who Am I - Kein System ist sicher,"['Crime', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",5,8.398467432950191,261
26627,3045616,Mortdecai (2015),Action|Comedy|Crime|Mystery|Romance,2015,Mortdecai,"['Action', 'Comedy', 'Crime', 'Mystery', 'Romance']",5,5.517441860465116,172
26654,3062096,Inferno (2016),Action|Adventure|Crime|Drama|Mystery|Thriller,2016,Inferno,"['Action', 'Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller']",6,6.4556354916067145,417
26664,3063516,Bad Grandpa (2013),Comedy,2013,Bad Grandpa,['Comedy'],1,6.822869955156951,446
26667,3064298,Man Up (2015),Comedy|Drama|Romance,2015,Man Up,"['Comedy', 'Drama', 'Romance']",3,6.818181818181818,110
26672,3065204,The Conjuring 2 (2016),Drama|Horror|Mystery|Thriller,2016,The Conjuring 2,"['Drama', 'Horror', 'Mystery', 'Thriller']",4,7.5895196506550215,687
26677,3068194,Love &amp; Friendship (2016),Comedy|Drama|Romance,2016,Love &amp; Friendship,"['Comedy', 'Drama', 'Romance']",3,6.75,60
26690,3072482,Hardcore Henry (2015),Action|Adventure|Sci-Fi|Thriller,2015,Hardcore Henry,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",4,6.7555555555555555,180
26703,3076658,Creed (2015),Drama|Sport,2015,Creed,"['Drama', 'Sport']",2,7.887887887887888,999
26705,3077214,Suffragette (2015),Biography|Drama|History,2015,Suffragette,"['Biography', 'Drama', 'History']",3,7.514084507042254,142
26712,3079380,Spy (2015),Action|Comedy|Crime,2015,Spy,"['Action', 'Comedy', 'Crime']",3,7.299852289512556,677
26718,3083008,The Program (2015),Biography|Drama|Sport,2015,The Program,"['Biography', 'Drama', 'Sport']",3,6.774193548387097,62
26726,3086442,"Ich seh, Ich seh (2014)",Horror|Mystery|Thriller,2014,"Ich seh, Ich seh","['Horror', 'Mystery', 'Thriller']",3,6.835164835164835,91
26764,3097204,The Inbetweeners 2 (2014),Comedy,2014,The Inbetweeners 2,['Comedy'],1,6.573913043478261,230
26769,3099498,Tusk (2014),Comedy|Drama|Horror,2014,Tusk,"['Comedy', 'Drama', 'Horror']",3,5.925,80
26799,3104988,Crazy Rich Asians (2018),Comedy|Romance,2018,Crazy Rich Asians,"['Comedy', 'Romance']",2,7.167441860465116,215
26823,3110958,Now You See Me 2 (2016),Action|Adventure|Comedy|Crime|Mystery|Thriller,2016,Now You See Me 2,"['Action', 'Adventure', 'Comedy', 'Crime', 'Mystery', 'Thriller']",6,7.001426533523538,701
26841,3118452,Circle (2015),Drama|Mystery|Sci-Fi|Thriller,2015,Circle,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",4,6.2592592592592595,81
26903,3137630,David Brent: Life on the Road (2016),Comedy|Music,2016,David Brent: Life on the Road,"['Comedy', 'Music']",2,6.725274725274725,91
26946,3149038,X+Y (2014),Drama|Romance,2014,X+Y,"['Drama', 'Romance']",2,7.260869565217392,69
26958,3152624,Trainwreck (2015),Comedy|Drama|Romance,2015,Trainwreck,"['Comedy', 'Drama', 'Romance']",3,6.826498422712934,317
26961,3153634,So-won (2013),Drama,2013,So-won,['Drama'],1,8.18867924528302,53
26997,3165612,Sleeping with Other People (2015),Comedy|Drama|Romance,2015,Sleeping with Other People,"['Comedy', 'Drama', 'Romance']",3,6.661971830985915,71
27001,3168230,Mr. Holmes (2015),Drama|Mystery,2015,Mr. Holmes,"['Drama', 'Mystery']",2,7.084507042253521,213
27003,3169706,Pride (2014),Biography|Comedy|Drama|History|Romance,2014,Pride,"['Biography', 'Comedy', 'Drama', 'History', 'Romance']",5,8.087378640776699,206
27005,3169770,El desconocido (2015),Action|Drama|Mystery|Thriller,2015,El desconocido,"['Action', 'Drama', 'Mystery', 'Thriller']",4,7.254545454545455,55
27010,3170832,Room (2015),Drama|Thriller,2015,Room,"['Drama', 'Thriller']",2,8.491636363636363,1375
27012,3170902,Theeb (2014),Adventure|Drama|Thriller,2014,Theeb,"['Adventure', 'Drama', 'Thriller']",3,7.627737226277373,137
27016,3171832,iBoy (2017),Action|Crime|Sci-Fi|Thriller,2017,iBoy,"['Action', 'Crime', 'Sci-Fi', 'Thriller']",4,6.726315789473684,95
27019,3172532,The Diary of a Teenage Girl (2015),Comedy|Drama|Romance,2015,The Diary of a Teenage Girl,"['Comedy', 'Drama', 'Romance']",3,7.0,72
27025,3174376,Before I Wake (2016),Drama|Fantasy|Horror|Thriller,2016,Before I Wake,"['Drama', 'Fantasy', 'Horror', 'Thriller']",4,6.455555555555556,90
27037,3177316,Honeymoon (2014),Horror|Mystery|Thriller,2014,Honeymoon,"['Horror', 'Mystery', 'Thriller']",3,5.423076923076923,52
27044,3179568,"Men, Women &amp; Children (2014)",Comedy|Drama,2014,"Men, Women &amp; Children","['Comedy', 'Drama']",2,6.811111111111111,90
27054,3181822,The Boy Next Door (2015),Horror|Thriller,2015,The Boy Next Door,"['Horror', 'Thriller']",2,4.796296296296297,108
27064,3183660,Fantastic Beasts and Where to Find Them (2016),Adventure|Family|Fantasy,2016,Fantastic Beasts and Where to Find Them,"['Adventure', 'Family', 'Fantasy']",3,7.5393617021276595,940
27085,3195644,Insidious: Chapter 3 (2015),Horror|Mystery|Thriller,2015,Insidious: Chapter 3,"['Horror', 'Mystery', 'Thriller']",3,6.355769230769231,208
27101,3201640,Extinction (2018),Action|Drama|Sci-Fi|Thriller,2018,Extinction,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",4,5.783505154639175,97
27110,3203528,Bad Samaritan (2018),Crime|Horror|Thriller,2018,Bad Samaritan,"['Crime', 'Horror', 'Thriller']",3,6.6415094339622645,53
27111,3203606,Trumbo (2015),Biography|Drama,2015,Trumbo,"['Biography', 'Drama']",2,7.9103260869565215,368
27112,3203616,The Cobbler (2014),Comedy|Drama|Fantasy,2014,The Cobbler,"['Comedy', 'Drama', 'Fantasy']",3,6.0,159
27124,3205376,Slow West (2015),Adventure|Western,2015,Slow West,"['Adventure', 'Western']",2,7.103896103896104,154
27137,3210686,Son of God (2014),Biography|Drama|History,2014,Son of God,"['Biography', 'Drama', 'History']",3,6.8,60
27163,3215824,Those Who Wish Me Dead (2021),Action|Drama|Thriller,2021,Those Who Wish Me Dead,"['Action', 'Drama', 'Thriller']",3,6.0588235294117645,85
27186,3224458,A Beautiful Day in the Neighborhood (2019),Biography|Drama,2019,A Beautiful Day in the Neighborhood,"['Biography', 'Drama']",2,7.276119402985074,134
27193,3228774,Cruella (2021),Comedy|Crime,2021,Cruella,"['Comedy', 'Crime']",2,7.9314775160599575,467
27222,3235888,It Follows (2014),Horror|Mystery,2014,It Follows,"['Horror', 'Mystery']",2,6.620041753653445,479
27251,3247714,Survivor (2015),Action|Crime|Thriller,2015,Survivor,"['Action', 'Crime', 'Thriller']",3,5.551724137931035,116
27268,3253930,La isla mínima (2014),Crime|Horror|Mystery|Thriller,2014,La isla mínima,"['Crime', 'Horror', 'Mystery', 'Thriller']",4,7.379746835443038,79
27276,3256226,IO (2019),Adventure|Drama|Romance|Sci-Fi,2019,IO,"['Adventure', 'Drama', 'Romance', 'Sci-Fi']",4,4.770491803278689,61
27299,3262342,Loving Vincent (2017),Animation|Biography|Crime|Drama|Mystery,2017,Loving Vincent,"['Animation', 'Biography', 'Crime', 'Drama', 'Mystery']",5,8.41747572815534,206
27308,3263904,Sully (2016),Biography|Drama,2016,Sully,"['Biography', 'Drama']",2,7.8113879003558715,1124
27347,3276924,Heist (2015),Action|Crime|Thriller,2015,Heist,"['Action', 'Crime', 'Thriller']",3,6.5046728971962615,107
27357,3280262,Cult of Chucky (2017),Comedy|Fantasy|Horror|Thriller,2017,Cult of Chucky,"['Comedy', 'Fantasy', 'Horror', 'Thriller']",4,5.32,50
27362,3281548,Little Women (2019),Drama|Romance,2019,Little Women,"['Drama', 'Romance']",2,8.08361204013378,598
27383,3289728,Equals (2015),Drama|Romance|Sci-Fi,2015,Equals,"['Drama', 'Romance', 'Sci-Fi']",3,6.817073170731708,82
27384,3289956,The Autopsy of Jane Doe (2016),Horror|Mystery|Thriller,2016,The Autopsy of Jane Doe,"['Horror', 'Mystery', 'Thriller']",3,6.865168539325842,178
27407,3297330,Good Kill (2014),Drama|Thriller|War,2014,Good Kill,"['Drama', 'Thriller', 'War']",3,6.130434782608695,69
27417,3300542,London Has Fallen (2016),Action|Thriller,2016,London Has Fallen,"['Action', 'Thriller']",2,5.956947162426615,511
27445,3311384,The Class of '92 (2013),Documentary|Sport,2013,The Class of '92,"['Documentary', 'Sport']",2,8.73913043478261,69
27449,3312830,Youth (2015),Comedy|Drama|Music|Romance,2015,Youth,"['Comedy', 'Drama', 'Music', 'Romance']",4,7.703252032520325,246
27456,3315342,Logan (2017),Action|Drama|Sci-Fi|Thriller,2017,Logan,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",4,8.411684782608695,1472
27462,3316948,American Ultra (2015),Action|Comedy|Sci-Fi,2015,American Ultra,"['Action', 'Comedy', 'Sci-Fi']",3,6.325925925925926,270
27463,3316960,Still Alice (2014),Drama,2014,Still Alice,['Drama'],1,7.834244080145719,549
27476,3319920,Regression (2015),Crime|Horror|Mystery|Thriller,2015,Regression,"['Crime', 'Horror', 'Mystery', 'Thriller']",4,5.653333333333333,75
27480,3321300,Spooks: The Greater Good (2015),Action|Drama|Thriller,2015,Spooks: The Greater Good,"['Action', 'Drama', 'Thriller']",3,6.47887323943662,71
27483,3322364,Concussion (2015),Biography|Drama|Sport,2015,Concussion,"['Biography', 'Drama', 'Sport']",3,7.4282352941176475,425
27484,3322420,Queen (2013),Comedy|Drama,2013,Queen,"['Comedy', 'Drama']",2,8.311475409836065,61
27488,3322940,Annabelle (2014),Horror|Mystery|Thriller,2014,Annabelle,"['Horror', 'Mystery', 'Thriller']",3,5.602298850574712,435
27513,3332064,Pan (2015),Adventure|Comedy|Family|Fantasy,2015,Pan,"['Adventure', 'Comedy', 'Family', 'Fantasy']",4,5.813008130081301,123
27525,3335606,Berlin Syndrome (2017),Drama|Horror|Mystery|Thriller,2017,Berlin Syndrome,"['Drama', 'Horror', 'Mystery', 'Thriller']",4,6.36231884057971,69
27549,3344680,Boyka: Undisputed IV (2016),Action|Crime|Drama|Sport|Thriller,2016,Boyka: Undisputed IV,"['Action', 'Crime', 'Drama', 'Sport', 'Thriller']",5,7.159574468085107,94
27567,3348730,Jigsaw (2017),Crime|Horror|Mystery|Thriller,2017,Jigsaw,"['Crime', 'Horror', 'Mystery', 'Thriller']",4,6.223175965665236,233
27575,3352390,Friend Request (2016),Horror|Thriller,2016,Friend Request,"['Horror', 'Thriller']",2,5.805555555555555,72
27604,3369806,Max (2015),Adventure|Drama|Family|War,2015,Max,"['Adventure', 'Drama', 'Family', 'War']",4,6.835616438356165,73
27606,3371366,Transformers: The Last Knight (2017),Action|Adventure|Sci-Fi,2017,Transformers: The Last Knight,"['Action', 'Adventure', 'Sci-Fi']",3,5.3944636678200695,289
27618,3381008,Grimsby (2016),Action|Adventure|Comedy|Crime|Thriller,2016,Grimsby,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",5,6.580645161290323,279
27633,3385516,X-Men: Apocalypse (2016),Action|Adventure|Sci-Fi,2016,X-Men: Apocalypse,"['Action', 'Adventure', 'Sci-Fi']",3,7.257174392935982,906
27634,3385524,Stan &amp; Ollie (2018),Biography|Comedy|Drama,2018,Stan &amp; Ollie,"['Biography', 'Comedy', 'Drama']",3,7.578313253012048,83
27639,3387520,Scary Stories to Tell in the Dark (2019),Horror|Mystery|Thriller,2019,Scary Stories to Tell in the Dark,"['Horror', 'Mystery', 'Thriller']",3,6.062256809338521,257
27640,3387542,The Forest (2016),Horror|Mystery|Thriller,2016,The Forest,"['Horror', 'Mystery', 'Thriller']",3,5.245098039215686,102
27641,3387648,The Taking (2014),Horror|Mystery|Thriller,2014,The Taking,"['Horror', 'Mystery', 'Thriller']",3,6.7254901960784315,51
27644,3390572,Haider (2014),Action|Crime|Drama|Thriller,2014,Haider,"['Action', 'Crime', 'Drama', 'Thriller']",4,8.45945945945946,74
27653,3393786,Jack Reacher: Never Go Back (2016),Action|Thriller,2016,Jack Reacher: Never Go Back,"['Action', 'Thriller']",2,6.30327868852459,366
27668,3397884,Sicario (2015),Action|Crime|Drama|Mystery|Thriller,2015,Sicario,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",5,7.531440162271806,986
27673,3398268,Omoide no Mânî (2014),Animation|Drama|Family|Mystery,2014,Omoide no Mânî,"['Animation', 'Drama', 'Family', 'Mystery']",4,8.040816326530612,147
27690,3401882,Fist Fight (2017),Comedy,2017,Fist Fight,['Comedy'],1,5.8544303797468356,158
27694,3402236,Murder on the Orient Express (2017),Crime|Drama|Mystery,2017,Murder on the Orient Express,"['Crime', 'Drama', 'Mystery']",3,6.7779690189328745,581
27701,3405236,Raees (2017),Action|Crime|Drama,2017,Raees,"['Action', 'Crime', 'Drama']",3,7.149253731343284,67
27709,3409392,Timbuktu (2014),Drama,2014,Timbuktu,['Drama'],1,7.56,50
27715,3410834,The Divergent Series: Allegiant (2016),Action|Adventure|Mystery|Sci-Fi|Thriller,2016,The Divergent Series: Allegiant,"['Action', 'Adventure', 'Mystery', 'Sci-Fi', 'Thriller']",5,6.037914691943128,211
27719,3411444,Ferdinand (2017),Animation|Adventure|Comedy|Family|Fantasy,2017,Ferdinand,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",5,6.5978260869565215,92
27727,3416532,A Monster Calls (2016),Animation|Drama|Fantasy,2016,A Monster Calls,"['Animation', 'Drama', 'Fantasy']",3,7.599236641221374,262
27729,3416742,What We Do in the Shadows (2014),Comedy|Horror,2014,What We Do in the Shadows,"['Comedy', 'Horror']",2,7.567049808429119,261
27730,3416744,The End of the Tour (2015),Biography|Drama,2015,The End of the Tour,"['Biography', 'Drama']",2,7.5212765957446805,94
27731,3416828,Ice Age: Collision Course (2016),Animation|Adventure|Comedy|Family|Fantasy|Romance|Sci-Fi,2016,Ice Age: Collision Course,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance', 'Sci-Fi']",7,5.813953488372093,86
27786,3442006,Cake (2014),Drama,2014,Cake,['Drama'],1,6.548387096774194,155
27810,3450650,Paul Blart: Mall Cop 2 (2015),Action|Comedy|Crime|Family,2015,Paul Blart: Mall Cop 2,"['Action', 'Comedy', 'Crime', 'Family']",4,5.1,90
27812,3450958,War for the Planet of the Apes (2017),Action|Adventure|Drama|Sci-Fi|Thriller,2017,War for the Planet of the Apes,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']",5,7.643063583815029,692
27849,3460252,The Hateful Eight (2015),Crime|Drama|Mystery|Thriller|Western,2015,The Hateful Eight,"['Crime', 'Drama', 'Mystery', 'Thriller', 'Western']",5,8.253875968992247,1548
27851,3461252,The Blue Elephant (2014),Drama|Horror|Mystery,2014,The Blue Elephant,"['Drama', 'Horror', 'Mystery']",3,7.898550724637682,69
27864,3464902,The Lobster (2015),Comedy|Drama|Romance|Sci-Fi|Thriller,2015,The Lobster,"['Comedy', 'Drama', 'Romance', 'Sci-Fi', 'Thriller']",5,7.056569343065694,548
27876,3469046,Despicable Me 3 (2017),Animation|Adventure|Comedy|Family|Fantasy|Sci-Fi,2017,Despicable Me 3,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",6,6.393805309734513,226
27887,3470600,Sing (2016),Animation|Comedy|Family|Musical,2016,Sing,"['Animation', 'Comedy', 'Family', 'Musical']",4,7.602564102564102,312
27892,3472226,Kung Fury (2015),Short|Action|Comedy|Fantasy|Sci-Fi,2015,Kung Fury,"['Short', 'Action', 'Comedy', 'Fantasy', 'Sci-Fi']",5,8.3,90
27920,3480822,Black Widow (2021),Action|Adventure|Sci-Fi,2021,Black Widow,"['Action', 'Adventure', 'Sci-Fi']",3,7.148148148148148,378
27956,3488710,The Walk (2015),Adventure|Biography|Drama|Thriller,2015,The Walk,"['Adventure', 'Biography', 'Drama', 'Thriller']",4,7.612962962962963,540
27967,3495026,Fan (2016),Action|Drama|Thriller,2016,Fan,"['Action', 'Drama', 'Thriller']",3,7.389830508474576,59
27978,3498820,Captain America: Civil War (2016),Action|Adventure|Sci-Fi,2016,Captain America: Civil War,"['Action', 'Adventure', 'Sci-Fi']",3,8.246328437917223,1498
27980,3499096,Race (2016),Biography|Drama|Sport,2016,Race,"['Biography', 'Drama', 'Sport']",3,7.544117647058823,68
27989,3501112,Security (2017),Action|Crime|Thriller,2017,Security,"['Action', 'Crime', 'Thriller']",3,5.892857142857143,56
27992,3501632,Thor: Ragnarok (2017),Action|Adventure|Comedy|Fantasy|Sci-Fi,2017,Thor: Ragnarok,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",5,7.974236641221374,1048
27996,3503406,The Whole Truth (2016),Crime|Drama|Mystery|Thriller,2016,The Whole Truth,"['Crime', 'Drama', 'Mystery', 'Thriller']",4,6.071428571428571,56
28001,3504048,Housebound (2014),Comedy|Horror|Mystery,2014,Housebound,"['Comedy', 'Horror', 'Mystery']",3,6.721311475409836,61
28045,3513498,The Lego Movie 2: The Second Part (2019),Animation|Action|Adventure|Comedy|Family|Fantasy|Musical,2019,The Lego Movie 2: The Second Part,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']",7,7.073170731707317,82
28046,3513548,Richard Jewell (2019),Drama,2019,Richard Jewell,['Drama'],1,7.681318681318682,182
28064,3521126,The Disaster Artist (2017),Biography|Comedy|Drama,2017,The Disaster Artist,"['Biography', 'Comedy', 'Drama']",3,7.7372093023255815,430
28067,3521164,Vaiana (2016),Animation|Adventure|Comedy|Family|Fantasy|Musical,2016,Vaiana,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']",6,7.868231046931408,554
28076,3522806,Mechanic: Resurrection (2016),Action|Adventure|Thriller,2016,Mechanic: Resurrection,"['Action', 'Adventure', 'Thriller']",3,5.709677419354839,217
28108,3530002,The Night Before (2015),Adventure|Comedy|Fantasy,2015,The Night Before,"['Adventure', 'Comedy', 'Fantasy']",3,6.532894736842105,152
28118,3531824,Nerve (2016),Action|Adventure|Crime|Drama|Mystery|Thriller,2016,Nerve,"['Action', 'Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller']",6,7.117924528301887,424
28120,3532216,American Made (2017),Action|Biography|Comedy|Crime,2017,American Made,"['Action', 'Biography', 'Comedy', 'Crime']",4,7.218556701030928,485
28138,3541262,Myeong-ryang (2014),Action|Drama|History|War,2014,Myeong-ryang,"['Action', 'Drama', 'History', 'War']",4,7.971830985915493,71
28147,3544082,45 Years (2015),Drama|Romance,2015,45 Years,"['Drama', 'Romance']",2,7.142857142857143,126
28148,3544112,Sing Street (2016),Comedy|Drama|Music|Romance,2016,Sing Street,"['Comedy', 'Drama', 'Music', 'Romance']",4,8.066037735849056,318
28156,3547740,La famille Bélier (2014),Comedy|Drama|Music,2014,La famille Bélier,"['Comedy', 'Drama', 'Music']",3,7.716981132075472,53
28171,3553442,Whiskey Tango Foxtrot (2016),Biography|Comedy|Drama|War,2016,Whiskey Tango Foxtrot,"['Biography', 'Comedy', 'Drama', 'War']",4,6.805555555555555,108
28172,3553976,Captain Fantastic (2016),Comedy|Drama,2016,Captain Fantastic,"['Comedy', 'Drama']",2,7.903636363636363,550
28173,3554046,Space Jam: A New Legacy (2021),Animation|Adventure|Comedy|Family|Fantasy|Sci-Fi|Sport,2021,Space Jam: A New Legacy,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi', 'Sport']",7,5.75,68
28197,3564472,Girls Trip (2017),Comedy|Drama,2017,Girls Trip,"['Comedy', 'Drama']",2,6.95,80
28206,3567288,The Visit (2015),Horror|Mystery|Thriller,2015,The Visit,"['Horror', 'Mystery', 'Thriller']",3,6.169491525423729,236
28211,3569230,Legend (2015),Biography|Crime|Drama|Thriller,2015,Legend,"['Biography', 'Crime', 'Drama', 'Thriller']",4,7.083168316831683,505
28231,3576728,Bilal: A New Breed of Hero (2015),Animation|Action|Adventure,2015,Bilal: A New Breed of Hero,"['Animation', 'Action', 'Adventure']",3,8.243589743589743,78
28296,3605418,Knock Knock (2015),Drama|Thriller,2015,Knock Knock,"['Drama', 'Thriller']",2,4.678362573099415,171
28301,3606752,Cars 3 (2017),Animation|Adventure|Comedy|Family|Sport,2017,Cars 3,"['Animation', 'Adventure', 'Comedy', 'Family', 'Sport']",5,7.170940170940171,117
